2024-05-02 13:36, success, 0.985151
2024-05-02 13:44, success, 1.206403
2024-05-02 13:52, success, 1.098674
2024-05-02 14:00, success, 1.020729
2024-05-02 14:18, success, 0.982612
2024-05-02 14:30, success, 1.079117
2024-05-02 14:38, success, 1.035281
2024-05-02 14:46, success, 0.776585
2024-05-02 14:54, success, 1.118291
2024-05-02 15:08, success, 1.109104
2024-05-02 15:23, success, 1.101201
2024-05-02 15:32, success, 0.987491
2024-05-02 15:40, success, 1.092801
2024-05-02 15:48, success, 1.068384
2024-05-02 15:56, success, 0.978994
2024-05-02 16:14, success, 0.786033
2024-05-02 16:30, success, 0.910274
2024-05-02 16:40, success, 1.034859
2024-05-02 16:48, success, 1.043139
2024-05-02 16:56, success, 0.975347
2024-05-02 17:10, success, 1.100698
2024-05-02 17:26, success, 0.950682
2024-05-02 17:34, success, 1.010945
2024-05-02 17:42, success, 1.100131
2024-05-02 17:50, success, 1.058137
2024-05-02 17:58, success, 1.034467
2024-05-02 18:20, success, 0.925995
2024-05-02 18:31, success, 1.235184
2024-05-02 18:39, success, 0.979175
2024-05-02 18:47, success, 1.159076
2024-05-02 18:55, success, 1.125157
2024-05-02 19:08, success, 0.979871
2024-05-02 19:17, success, 1.020101
2024-05-02 19:25, success, 1.145010
2024-05-02 19:33, success, 0.988089
2024-05-02 19:41, success, 0.845590
2024-05-02 19:49, success, 0.807624
2024-05-02 19:57, success, 1.026782
2024-05-02 20:15, success, 1.000031
2024-05-02 20:25, success, 0.861013
2024-05-02 20:35, success, 0.801412
2024-05-02 20:43, success, 0.792397
2024-05-02 20:51, success, 0.951537
2024-05-02 20:59, success, 1.009726
2024-05-02 21:15, success, 1.012284
2024-05-02 21:23, success, 0.926954
2024-05-02 21:31, success, 0.978149
2024-05-02 21:39, success, 0.782574
2024-05-02 21:47, success, 0.969669
2024-05-02 21:55, success, 1.000566
2024-05-02 22:10, success, 0.792917
2024-05-02 22:27, success, 1.002416
2024-05-02 22:35, success, 1.038756
2024-05-02 22:43, success, 0.968515
2024-05-02 22:51, success, 1.081000
2024-05-02 22:58, success, 0.965168
2024-05-02 23:18, success, 1.012602
2024-05-02 23:27, success, 0.964135
2024-05-02 23:37, success, 0.773934
2024-05-02 23:45, success, 1.014183
2024-05-02 23:53, success, 0.985490
2024-05-03 00:34, success, 0.797543
2024-05-03 01:39, success, 1.291969
2024-05-03 02:17, success, 1.045268
2024-05-03 02:36, success, 0.820330
2024-05-03 02:44, success, 0.824859
2024-05-03 02:52, success, 0.824568
2024-05-03 03:00, success, 1.019749
2024-05-03 03:22, success, 1.158431
2024-05-03 03:31, success, 1.031196
2024-05-03 03:39, success, 0.940983
2024-05-03 03:47, success, 1.103675
2024-05-03 03:55, success, 0.972691
2024-05-03 04:15, success, 0.812405
2024-05-03 04:29, success, 1.017781
2024-05-03 04:38, success, 1.134380
2024-05-03 04:46, success, 1.002962
2024-05-03 04:54, success, 0.984876
2024-05-03 05:09, success, 0.962113
2024-05-03 05:25, success, 1.021701
2024-05-03 05:34, success, 0.972118
2024-05-03 05:41, success, 0.992993
2024-05-03 05:49, success, 1.027852
2024-05-03 05:57, success, 1.021524
2024-05-03 06:19, success, 1.002120
2024-05-03 06:31, success, 1.006266
2024-05-03 06:40, success, 1.045023
2024-05-03 06:48, success, 1.009231
2024-05-03 06:56, success, 1.059827
2024-05-03 07:11, success, 1.008114
2024-05-03 07:21, success, 0.979301
2024-05-03 07:29, success, 0.953593
2024-05-03 07:37, success, 1.020177
2024-05-03 07:45, success, 0.799996
2024-05-03 07:53, success, 0.984678
2024-05-03 08:10, success, 1.088670
2024-05-03 08:26, success, 1.068220
2024-05-03 08:34, success, 0.952451
2024-05-03 08:42, success, 1.038046
2024-05-03 08:51, success, 0.994652
2024-05-03 08:58, success, 1.025316
2024-05-03 09:17, success, 1.074367
2024-05-03 09:26, success, 1.011347
2024-05-03 09:35, success, 1.030550
2024-05-03 09:43, success, 0.995708
2024-05-03 09:51, success, 1.002143
2024-05-03 09:59, success, 0.961269
2024-05-03 10:18, success, 1.201789
2024-05-03 10:31, success, 0.796096
2024-05-03 10:39, success, 0.979018
2024-05-03 10:47, success, 1.039887
2024-05-03 10:54, success, 0.975828
2024-05-03 11:08, success, 0.950010
2024-05-03 11:18, success, 0.973908
2024-05-03 11:26, success, 0.959732
2024-05-03 11:35, success, 0.964617
2024-05-03 11:43, success, 0.963819
2024-05-03 11:51, success, 1.104902
2024-05-03 11:59, success, 0.779203
2024-05-03 12:30, success, 1.039805
2024-05-03 12:49, success, 1.119833
2024-05-03 12:59, success, 0.800256
2024-05-03 13:20, success, 1.095314
2024-05-03 13:28, success, 1.092742
2024-05-03 13:36, success, 0.991245
2024-05-03 13:44, success, 1.040045
2024-05-03 13:52, success, 0.938092
2024-05-03 14:01, success, 0.782737
2024-05-03 14:18, success, 0.977670
2024-05-03 14:29, success, 0.830236
2024-05-03 14:38, success, 0.922242
2024-05-03 14:46, success, 1.121782
2024-05-03 14:53, success, 0.944694
2024-05-03 15:08, success, 0.986587
2024-05-03 15:23, success, 0.787580
2024-05-03 15:31, success, 1.041026
2024-05-03 15:39, success, 1.013859
2024-05-03 15:47, success, 0.779966
2024-05-03 15:55, success, 1.123213
2024-05-03 16:14, success, 0.963747
2024-05-03 16:30, success, 0.988990
2024-05-03 16:40, success, 1.004349
2024-05-03 16:48, success, 1.070711
2024-05-03 16:56, success, 0.944959
2024-05-03 17:10, success, 1.037966
2024-05-03 17:24, success, 0.861522
2024-05-03 17:33, success, 1.014709
2024-05-03 17:41, success, 1.023337
2024-05-03 17:48, success, 1.012600
2024-05-03 17:57, success, 1.023568
2024-05-03 18:16, success, 1.010583
2024-05-03 18:29, success, 0.798285
2024-05-03 18:38, success, 1.105394
2024-05-03 18:46, success, 1.010947
2024-05-03 18:54, success, 0.806567
2024-05-03 19:07, success, 1.026268
2024-05-03 19:16, success, 0.954007
2024-05-03 19:25, success, 1.111974
2024-05-03 19:33, success, 1.010733
2024-05-03 19:41, success, 0.938150
2024-05-03 19:49, success, 0.834157
2024-05-03 19:57, success, 0.791131
2024-05-03 20:14, success, 1.076931
2024-05-03 20:25, success, 1.030563
2024-05-03 20:35, success, 1.067480
2024-05-03 20:42, success, 0.847342
2024-05-03 20:51, success, 1.112973
2024-05-03 20:59, success, 0.806790
2024-05-03 21:14, success, 0.973090
2024-05-03 21:23, success, 0.989591
2024-05-03 21:31, success, 1.064540
2024-05-03 21:39, success, 0.789955
2024-05-03 21:47, success, 0.784602
2024-05-03 21:55, success, 0.959139
2024-05-03 22:10, success, 1.117086
2024-05-03 22:26, success, 1.230109
2024-05-03 22:34, success, 0.790887
2024-05-03 22:42, success, 1.145916
2024-05-03 22:50, success, 0.913695
2024-05-03 22:58, success, 0.958283
2024-05-03 23:15, success, 1.091756
2024-05-03 23:24, success, 0.851514
2024-05-03 23:34, success, 0.956720
2024-05-03 23:42, success, 0.781799
2024-05-03 23:49, success, 1.018549
2024-05-03 23:57, success, 1.010267
2024-05-04 01:02, success, 1.014163
2024-05-04 01:54, success, 1.027548
2024-05-04 02:18, success, 0.955104
2024-05-04 02:31, success, 0.960111
2024-05-04 02:39, success, 0.821043
2024-05-04 02:47, success, 1.092376
2024-05-04 02:55, success, 0.840742
2024-05-04 03:11, success, 0.862088
2024-05-04 03:25, success, 0.953109
2024-05-04 03:34, success, 1.105424
2024-05-04 03:42, success, 1.099264
2024-05-04 03:50, success, 1.086519
2024-05-04 03:58, success, 0.953217
2024-05-04 04:19, success, 0.980849
2024-05-04 04:31, success, 1.255572
2024-05-04 04:39, success, 0.783898
2024-05-04 04:47, success, 0.928716
2024-05-04 04:55, success, 1.040991
2024-05-04 05:09, success, 1.095915
2024-05-04 05:26, success, 0.998100
2024-05-04 05:34, success, 0.777263
2024-05-04 05:41, success, 0.991895
2024-05-04 05:49, success, 1.009515
2024-05-04 05:57, success, 1.016626
2024-05-04 06:18, success, 0.929422
2024-05-04 06:30, success, 0.983489
2024-05-04 06:38, success, 0.784217
2024-05-04 06:46, success, 1.039668
2024-05-04 06:54, success, 1.004878
2024-05-04 07:08, success, 0.958163
2024-05-04 07:19, success, 1.038543
2024-05-04 07:27, success, 0.965159
2024-05-04 07:36, success, 0.784703
2024-05-04 07:44, success, 0.777117
2024-05-04 07:52, success, 0.973127
2024-05-04 08:07, success, 1.111253
2024-05-04 08:23, success, 1.022191
2024-05-04 08:31, success, 1.000726
2024-05-04 08:39, success, 0.951386
2024-05-04 08:48, success, 0.964839
2024-05-04 08:56, success, 0.999069
2024-05-04 09:12, success, 1.028701
2024-05-04 09:23, success, 0.968918
2024-05-04 09:31, success, 0.801487
2024-05-04 09:39, success, 0.780154
2024-05-04 09:47, success, 0.990326
2024-05-04 09:55, success, 1.025227
2024-05-04 10:09, success, 1.084719
2024-05-04 10:25, success, 0.934555
2024-05-04 10:33, success, 1.075499
2024-05-04 10:41, success, 1.113976
2024-05-04 10:49, success, 0.979529
2024-05-04 10:57, success, 0.961410
2024-05-04 11:10, success, 1.017889
2024-05-04 11:18, success, 0.782627
2024-05-04 11:26, success, 0.976975
2024-05-04 11:35, success, 0.976466
2024-05-04 11:43, success, 1.030022
2024-05-04 11:50, success, 1.070645
2024-05-04 11:58, success, 1.004342
2024-05-04 12:27, success, 1.012149
2024-05-04 12:45, success, 0.989136
2024-05-04 12:56, success, 1.026987
2024-05-04 13:12, success, 0.981239
2024-05-04 13:23, success, 1.021342
2024-05-04 13:31, success, 0.791336
2024-05-04 13:39, success, 0.938846
2024-05-04 13:47, success, 1.041058
2024-05-04 13:55, success, 0.991723
2024-05-04 14:09, success, 1.094699
2024-05-04 14:25, success, 1.105139
2024-05-04 14:34, success, 1.108624
2024-05-04 14:42, success, 0.994095
2024-05-04 14:50, success, 1.031091
2024-05-04 14:57, success, 1.081326
2024-05-04 15:14, success, 0.858050
2024-05-04 15:23, success, 1.085227
2024-05-04 15:32, success, 1.044034
2024-05-04 15:40, success, 0.836982
2024-05-04 15:48, success, 0.946913
2024-05-04 15:56, success, 0.798842
2024-05-04 16:13, success, 1.110059
2024-05-04 16:28, success, 0.796111
2024-05-04 16:37, success, 1.084175
2024-05-04 16:45, success, 0.781850
2024-05-04 16:53, success, 0.843320
2024-05-04 17:04, success, 0.978024
2024-05-04 17:18, success, 1.098860
2024-05-04 17:26, success, 1.078403
2024-05-04 17:35, success, 0.938636
2024-05-04 17:42, success, 1.038990
